,Date,Open,High,Low,Close,Adj Close,Volume
179,2017-09-26,144.5,144.5,142.5,143.5,134.829285,307169.0
180,2017-09-27,141.5,147.0,141.0,146.5,137.64801,530128.0
181,2017-09-28,144.5,144.5,142.0,142.5,133.889725,409474.0
182,2017-09-29,143.5,144.0,142.0,142.5,133.889725,207188.0
183,2017-10-02,142.5,144.0,142.5,143.5,134.829285,196586.0
184,2017-10-03,144.5,144.5,143.5,144.5,135.76886,176860.0
185,2017-10-05,145.0,146.5,144.5,146.5,137.64801,328842.0
186,2017-10-06,148.0,148.0,145.5,147.0,138.117798,245319.0
187,2017-10-11,149.0,149.0,147.0,148.0,139.057388,384166.0
188,2017-10-12,148.5,149.0,147.0,148.5,139.527176,486233.0
189,2017-10-13,148.5,149.0,147.5,149.0,139.996964,381999.0
190,2017-10-16,149.5,151.5,149.0,151.5,142.345901,618315.0
191,2017-10-17,151.5,152.0,150.5,152.0,142.815704,467625.0
192,2017-10-18,153.0,156.5,152.5,156.5,147.043793,1096397.0
193,2017-10-19,157.0,164.0,157.0,161.0,151.271896,1549480.0
194,2017-10-20,160.0,162.0,159.0,160.0,150.332306,1750144.0
195,2017-10-23,160.0,161.0,156.0,156.0,146.57399,324897.0
196,2017-10-24,154.5,156.5,154.5,155.0,145.63443,190455.0
197,2017-10-25,158.0,158.0,155.0,156.0,146.57399,142408.0
198,2017-10-26,157.0,157.0,153.0,153.0,143.755264,348791.0
199,2017-10-27,153.0,156.5,153.0,155.5,146.104218,191408.0
200,2017-10-30,155.5,156.0,153.5,154.0,144.694855,177225.0
201,2017-10-31,154.0,155.0,153.0,155.0,145.63443,198443.0
202,2017-11-01,156.0,156.0,154.5,155.0,145.63443,80766.0
203,2017-11-02,157.0,157.0,154.5,154.5,145.164627,278181.0
204,2017-11-03,154.5,155.5,153.0,155.0,145.63443,142512.0
205,2017-11-06,156.0,156.0,151.5,152.5,143.285492,326090.0
206,2017-11-07,152.5,153.5,152.0,153.5,144.225052,126830.0
207,2017-11-08,152.5,153.5,151.0,153.5,144.225052,152100.0
208,2017-11-09,153.5,153.5,150.0,151.5,142.345901,210532.0
209,2017-11-10,152.0,152.0,150.0,151.0,141.876114,181552.0
210,2017-11-13,150.0,163.0,150.0,159.0,149.392731,1109768.0
211,2017-11-14,159.5,160.0,157.0,160.0,150.332306,587326.0
212,2017-11-15,160.0,160.5,159.0,159.5,149.862518,790350.0
213,2017-11-16,159.5,163.0,159.5,161.5,151.741669,896937.0
214,2017-11-17,161.5,161.5,155.0,157.0,147.513565,363532.0
215,2017-11-20,156.0,156.0,152.0,152.5,143.285492,335784.0
216,2017-11-21,152.0,153.0,151.0,151.5,142.345901,494218.0
217,2017-11-22,151.5,151.5,148.0,149.0,139.996964,675658.0
218,2017-11-23,150.0,150.5,149.0,149.5,140.466751,104456.0
219,2017-11-24,150.0,150.5,146.5,147.0,138.117798,302606.0
220,2017-11-27,147.0,147.0,143.5,144.5,135.76886,537456.0
221,2017-11-28,144.0,146.0,144.0,145.0,136.238663,339084.0
222,2017-11-29,146.0,147.0,145.0,146.5,137.64801,330570.0
223,2017-11-30,147.0,150.0,147.0,150.0,140.936523,1039033.0
224,2017-12-01,150.0,150.5,148.0,149.5,140.466751,305636.0
225,2017-12-04,149.5,150.0,148.0,149.0,139.996964,129292.0
226,2017-12-05,147.0,150.5,146.5,150.5,141.406326,352700.0
227,2017-12-06,149.0,150.0,148.5,150.0,140.936523,317817.0
228,2017-12-07,149.5,150.0,148.5,149.0,139.996964,299955.0
229,2017-12-08,150.0,150.5,148.0,150.5,141.406326,328004.0
230,2017-12-11,149.0,151.5,149.0,151.0,141.876114,172584.0
231,2017-12-12,150.5,151.0,150.0,151.0,141.876114,279566.0
232,2017-12-13,151.0,153.0,150.5,152.0,142.815704,298401.0
233,2017-12-14,152.0,154.0,152.0,153.5,144.225052,183341.0
234,2017-12-15,153.5,154.5,152.5,153.0,143.755264,780880.0
235,2017-12-18,155.5,157.0,154.5,156.0,146.57399,444171.0
236,2017-12-19,155.5,157.5,155.5,157.5,147.983368,267764.0
237,2017-12-20,157.0,159.5,157.0,159.0,149.392731,315926.0
238,2017-12-21,157.0,161.0,157.0,160.0,150.332306,371666.0
239,2017-12-22,160.0,160.0,156.0,157.0,147.513565,326505.0
240,2017-12-25,157.0,159.5,156.5,158.5,148.922943,232926.0
241,2017-12-26,159.5,160.5,159.0,160.5,150.802094,420872.0
242,2017-12-27,160.5,161.0,159.5,161.0,151.271896,285382.0
243,2017-12-28,161.0,162.0,160.5,161.0,151.271896,272221.0
244,2017-12-29,161.0,164.0,161.0,163.5,153.620834,488016.0
